1201 38 17 21 0 5 3 5 0 0
1202 31 13 18 3 5 4 7 1 0
1203 46 19 27 4 0 5 4 0 1
1204 40 14 26 5 4 5 4 0 0
1205 39 13 26 6 3 2 1 1 2
1206 40 19 21 1 5 1 3 0 2
1207 38 17 21 1 5 2 2 0 0
1208 38 21 17 1 4 1 2 0 0
1209 35 21 14 4 2 3 6 0 1
1210 33 21 12 1 4 2 6 0 0
1211 39 26 13 7 4 3 3 0 1
1212 38 18 20 4 0 7 6 0 0
1213 25 13 12 4 2 3 7 0 0
1214 33 19 14 5 2 2 6 0 1
1215 42 23 19 4 0 4 2 0 0
1216 37 20 17 1 3 5 5 0 0
1217 49 18 31 1 1 5 4 0 0
1218 49 20 29 3 1 4 6 0 0
1219 48 26 22 1 2 7 2 0 1
1220 39 17 22 0 6 5 5 1 0
1221 37 23 14 3 5 2 6 0 1
1222 37 22 15 3 0 4 4 0 2
1223 38 18 20 7 3 4 4 0 1
1224 28 11 17 4 1 6 2 1 0
1225 46 24 22 2 2 4 4 1 0
1226 43 16 27 7 2 3 3 0 0
1227 34 17 17 4 6 5 6 0 0
1228 46 22 24 3 6 5 6 0 0
1229 34 15 19 4 3 4 5 0 0
1230 31 11 20 4 4 4 7 0 0
1231 32 16 16 6 5 4 4 0 0
1232 40 22 18 3 2 3 8 2 0
1233 45 25 20 4 1 6 6 0 0
1234 33 19 14 2 4 10 2 0 1
1235 36 21 15 2 1 4 3 0 0
1236 40 23 17 4 6 6 6 2 0
1237 38 17 21 4 4 5 3 0 0
1238 44 22 22 0 2 2 5 0 0
1239 52 29 23 2 6 4 2 0 0
1240 44 26 18 2 1 2 6 0 0
1241 34 21 13 6 6 5 5 0 0
1242 44 25 19 2 6 5 6 1 0
1243 46 27 19 3 7 4 1 0 0
1244 39 17 22 1 7 1 6 0 0
1245 26 10 16 6 1 7 7 0 0
1246 35 15 20 1 3 2 2 1 1
1247 32 18 14 4 1 5 3 0 0
1248 31 15 16 1 7 4 3 0 2
1249 32 19 13 6 6 3 7 0 0
1250 50 28 22 2 2 6 7 0 0
1251 34 17 17 2 7 6 4 1 1
1252 41 17 24 3 4 7 3 1 1
1253 50 28 22 4 3 7 4 0 0
1254 45 21 24 5 4 5 5 0 0
1255 40 23 17 2 4 5 3 0 0
1256 36 19 17 4 4 4 1 0 0
1257 46 21 25 2 6 5 4 1 0
1258 32 14 18 5 4 3 4 0 0
1259 38 20 18 6 3 3 7 0 0
1260 39 22 17 6 4 4 6 1 0
1261 58 20 38 3 4 3 5 0 0
1262 38 16 22 1 3 5 0 0 0
1263 52 24 28 5 2 4 6 0 0
1264 39 23 16 1 2 5 7 0 0
1265 50 26 24 3 4 3 6 0 1
1266 35 21 14 4 3 4 4 0 0
1267 40 23 17 3 5 6 2 0 0
1268 28 13 15 1 4 5 2 0 0
1269 45 22 23 6 1 4 4 0 0
1270 51 22 29 4 3 6 6 0 0
1271 46 24 22 3 6 4 6 0 0
1272 36 18 18 5 6 2 2 1 0
1273 32 14 18 4 3 7 5 0 0
1274 46 27 19 4 3 5 3 1 0
1275 38 19 19 1 5 5 5 0 0
1276 43 30 13 2 8 3 6 0 0
1277 41 20 21 3 3 10 5 0 0
1278 38 17 21 1 3 1 4 0 0
1279 47 16 31 5 7 0 8 1 0
1280 47 28 19 2 5 3 9 0 0
1281 34 17 17 8 3 2 3 2 0
1282 31 15 16 3 3 3 5 0 0
1283 48 22 26 3 3 1 3 0 0
1284 43 19 24 1 2 6 7 0 0
1285 51 22 29 7 7 4 2 0 0
1286 41 26 15 7 2 3 4 0 1
1287 43 18 25 2 1 3 1 0 0
1288 38 14 24 3 3 6 5 0 0
1289 56 30 26 4 2 4 2 0 0
1290 43 21 22 4 0 8 6 0 0
1291 40 16 24 1 5 7 6 0 1
1292 44 28 16 1 2 3 3 0 1
1293 54 31 23 3 3 6 1 0 0
1294 30 12 18 4 2 4 4 0 0
1295 37 19 18 3 0 5 8 1 0
1296 50 26 24 6 3 4 3 0 0
1297 50 33 17 6 3 5 3 0 0
1298 51 32 19 3 3 6 9 0 0
1299 52 23 29 3 1 6 6 0 0
1300 48 18 30 6 3 2 4 1 0
1301 43 29 14 5 3 2 4 0 1
