1094 29 15 14 2 4 3 1 3 0
1095 35 16 19 3 8 4 6 0 2
1096 32 17 15 2 1 10 4 0 1
1097 46 17 29 5 3 5 2 1 0
1098 31 20 11 3 2 4 6 2 0
1099 41 25 16 2 3 3 8 0 0
1100 27 13 14 3 1 5 2 0 0
1101 17 12 5 3 2 5 10 0 2
1102 36 16 20 2 3 0 3 1 0
1103 49 27 22 2 2 0 4 1 0
1104 25 10 15 1 7 4 4 1 0
1105 40 18 22 1 3 3 4 1 0
1106 32 17 15 1 1 6 2 0 0
1107 32 17 15 5 3 5 2 0 0
1108 35 15 20 4 4 6 3 3 0
1109 33 19 14 5 2 6 5 0 0
1110 35 17 18 4 4 5 5 0 3
1111 38 16 22 3 3 5 2 1 0
1112 31 14 17 5 1 4 2 0 0
1113 42 21 21 4 2 3 5 1 0
1114 28 13 15 4 3 4 3 0 1
1115 39 16 23 1 2 4 1 0 0
1116 35 13 22 7 1 7 4 1 0
1117 28 10 18 5 3 0 4 0 0
1118 43 30 13 2 5 3 4 2 1
1119 42 18 24 2 4 1 7 0 0
1120 40 18 22 3 4 3 4 0 0
1121 36 19 17 3 3 5 4 0 1
1122 24 14 10 2 2 4 7 0 3
1123 30 14 16 7 1 4 4 1 0
1124 38 19 19 4 1 3 2 0 2
1125 39 19 20 5 3 6 5 0 0
1126 25 11 14 4 1 5 2 1 1
1127 35 18 17 2 1 6 7 0 0
1128 26 13 13 4 6 2 1 2 1
1129 36 21 15 1 3 4 2 0 0
1130 40 24 16 5 5 4 2 1 1
1131 34 12 22 1 0 6 5 0 1
1132 45 20 25 3 3 1 7 1 1
1133 30 18 12 6 5 4 2 0 2
1134 38 21 17 3 4 4 3 0 1
1135 28 15 13 5 2 5 2 0 0
1136 30 20 10 0 3 5 6 1 0
1137 32 11 21 2 4 8 5 1 1
1138 37 22 15 2 2 7 2 0 1
1139 45 21 24 1 5 8 8 1 0
1140 34 21 13 4 3 6 5 1 0
1141 40 24 16 3 3 6 5 2 0
1142 38 13 25 4 8 3 6 1 0
1143 43 22 21 3 5 5 4 1 0
1144 29 14 15 5 6 1 2 2 0
1145 31 13 18 7 5 6 6 1 0
1146 47 19 28 0 7 5 3 0 2
1147 32 20 12 4 1 4 4 0 0
1148 40 21 19 1 7 10 4 0 1
1149 40 23 17 0 2 6 4 0 0
1150 44 27 17 5 3 1 4 0 0
1151 40 19 21 3 2 3 2 0 0
1152 35 15 20 3 3 6 0 3 3
1153 40 20 20 3 6 3 3 0 0
1154 31 17 14 3 3 1 3 1 0
1155 34 18 16 6 5 2 10 0 2
1156 39 23 16 3 3 7 4 1 2
1157 34 17 17 3 3 5 8 1 0
1158 37 18 19 6 1 3 6 2 0
1159 47 20 27 4 5 3 2 2 2
1160 35 17 18 5 6 2 1 1 0
1161 26 14 12 3 8 4 3 1 0
1162 47 32 15 3 10 2 1 1 2
1163 38 20 18 2 4 6 1 0 0
1164 35 14 21 4 3 7 2 1 2
1165 33 17 16 3 2 1 4 1 2
1166 42 24 18 4 4 5 3 1 1
1167 36 19 17 3 3 3 2 1 2
1168 30 16 14 4 2 3 4 1 0
1169 43 22 21 2 4 7 6 0 1
1170 33 16 17 3 1 3 3 3 0
1171 26 14 12 7 2 2 9 0 0
1172 39 18 21 1 7 9 6 0 1
1173 26 14 12 4 5 5 5 2 0
1174 38 18 20 3 1 8 7 1 0
1175 34 13 21 1 1 3 2 1 2
1176 20 8 12 6 3 4 6 0 0
1177 33 16 17 9 5 3 4 1 0
1178 42 24 18 5 1 4 3 0 0
1179 38 18 20 3 5 0 5 0 2
1180 30 17 13 6 2 5 4 2 0
1181 39 16 23 3 4 3 3 0 0
1182 40 19 21 2 3 5 2 0 0
1183 38 18 20 2 2 6 5 1 1
1184 27 12 15 1 3 8 7 0 0
1185 35 20 15 3 3 3 8 0 4
1186 34 20 14 2 1 6 10 1 0
1187 31 15 16 1 5 6 4 2 0
1188 45 22 23 6 8 5 5 0 1
1189 38 24 14 7 3 2 4 1 0
1190 35 21 14 4 2 9 7 0 2
1191 46 25 21 0 0 5 4 2 0
1192 38 21 17 1 6 2 2 1 0
1193 38 23 15 5 3 4 6 1 1
1194 31 14 17 5 8 3 4 0 0
1195 45 26 19 6 4 3 5 2 1
1196 39 18 21 4 1 6 3 1 0
1197 31 19 12 4 1 7 1 0 1
1042 39 20 19 2 2 2 5 3 1
1042 30 16 14 2 2 4 3 3 1
1042 38 13 25 2 2 1 2 3 1
1042 31 14 17 2 2 4 7 3 1
1042 36 21 15 2 2 3 7 3 1
1042 26 12 14 2 2 4 4 3 1
1043 33 14 19 5 3 1 6 0 1
1044 33 13 20 5 1 2 1 0 0
1045 35 18 17 5 6 5 9 1 3
1046 31 18 13 1 4 3 6 2 1
1047 25 11 14 1 1 2 5 1 0
1048 41 19 22 1 5 9 5 0 1
1049 31 16 15 2 4 6 4 0 0
1050 31 12 19 5 3 2 1 1 0
1051 25 18 7 4 1 5 7 1 4
1052 26 13 13 5 4 4 7 0 1
1053 34 17 17 1 5 6 6 1 0
1054 38 20 18 1 2 2 3 0 0
1055 36 16 20 3 5 4 5 1 0
1056 27 13 14 4 1 2 5 0 1
1057 38 19 19 1 2 3 3 0 0
1058 28 17 11 3 5 2 5 1 0
1059 32 15 17 4 1 5 4 0 3
1060 35 17 18 6 3 1 5 1 1
1061 38 16 22 5 1 6 3 0 1
1062 34 18 16 0 0 3 6 1 1
1063 22 10 12 3 5 3 5 0 1
1064 26 18 8 4 2 3 1 1 0
1065 31 14 17 1 5 3 0 0 1
1066 37 21 16 0 5 4 7 0 2
1067 38 18 20 2 3 2 7 1 1
1068 41 18 23 1 5 5 3 0 1
1069 30 13 17 6 2 2 5 0 0
1070 31 13 18 1 5 5 5 0 0
1071 35 17 18 1 3 7 5 1 0
1072 40 23 17 1 1 6 2 1 0
1073 28 13 15 4 4 4 5 0 1
1074 26 15 11 1 2 4 1 0 0
1075 33 16 17 8 4 7 5 1 2
1076 42 22 20 5 2 3 2 0 1
1077 31 16 15 3 2 4 4 4 0
1078 27 12 15 2 2 3 1 1 0
1079 35 19 16 2 5 5 2 1 2
1080 43 29 14 1 2 2 7 1 1
1081 44 29 15 3 4 2 4 1 0
1082 42 18 24 4 3 3 7 1 1
1083 34 14 20 2 5 3 3 1 0
1084 35 23 12 0 4 7 8 2 2
1085 33 19 14 6 5 2 3 0 1
1086 38 21 17 8 4 1 3 0 2
1087 31 14 17 4 3 1 8 2 0
1088 26 14 12 7 3 5 2 0 0
1089 42 18 24 3 2 3 3 1 0
1090 36 21 15 3 3 5 3 1 0
1091 32 15 17 3 6 4 2 1 1
1092 27 16 11 4 4 2 4 1 1
1093 30 16 14 1 3 3 2 0 1
1094 31 16 15 2 4 1 2 1 0
1095 37 19 18 3 9 2 5 1 1
1096 27 17 10 2 1 6 4 1 1
1097 36 18 18 5 3 5 5 1 1
1098 31 16 15 4 2 2 0 3 0
1099 28 12 16 2 3 3 1 0 0
1100 35 17 18 3 1 1 9 1 0
1101 28 11 17 3 2 5 4 0 1
1102 26 11 15 2 3 2 3 2 0
1103 29 15 14 2 2 6 4 1 0
1104 36 25 11 1 6 3 6 1 0
1105 24 10 14 2 2 3 6 2 0
1106 33 21 12 1 1 5 4 0 0
1107 18 12 6 6 3 3 3 0 0
1108 31 15 16 4 4 7 2 3 0
1109 34 17 17 5 2 5 2 0 0
1110 23 14 9 4 3 4 4 1 2
1111 39 18 21 3 4 2 4 1 0
1112 25 10 15 5 2 2 7 0 0
1113 31 17 14 4 2 4 7 0 0
1114 42 23 19 5 2 8 4 0 0
1115 41 20 21 1 2 3 3 0 1
1116 37 24 13 7 1 2 4 1 0
1117 35 17 18 5 3 4 3 0 0
1118 36 19 17 2 6 2 2 1 1
1119 40 17 23 2 4 4 2 0 0
1120 36 20 16 3 4 4 7 0 0
1121 30 17 13 3 4 4 4 0 1
1122 42 21 21 2 2 5 1 0 1
1123 41 22 19 6 1 7 3 1 0
1124 32 16 16 4 1 4 5 0 2
1125 38 14 24 5 3 4 0 0 0
1126 27 11 16 4 1 3 3 1 0
1127 44 26 18 2 1 3 4 0 3
1128 45 20 25 4 6 4 4 2 1
1129 39 18 21 1 3 5 3 0 0
1130 29 15 14 7 5 1 2 1 1
1131 32 15 17 1 0 9 3 0 1
1132 36 23 13 3 3 5 3 1 1
1133 45 23 22 5 6 3 6 0 2
1134 30 14 16 3 4 5 4 0 1
1135 34 22 12 5 3 4 2 0 0
1136 40 19 21 0 3 7 3 0 0
1137 25 13 12 2 3 2 1 2 1
1138 35 17 18 3 2 4 6 0 1
1139 31 13 18 1 5 2 3 1 0
1140 46 15 31 4 3 1 2 0 0
1141 34 21 13 4 3 7 6 1 0
1142 49 31 18 7 9 0 2 1 0
1143 39 23 16 2 5 1 4 0 0
1144 48 28 20 5 5 5 3 1 0
1145 28 13 15 6 4 3 2 1 0
1146 38 22 16 2 7 6 2 0 2
1147 34 19 15 3 2 2 7 1 0
1148 30 15 15 1 8 6 6 0 1
1149 32 17 15 0 2 2 2 2 1
1150 21 11 10 5 4 4 5 0 1
1151 24 11 13 3 2 4 2 0 0
1152 34 22 12 4 3 1 7 1 3
1153 34 18 16 3 7 4 2 0 1
1154 43 28 15 3 5 4 8 1 1
1155 43 22 21 5 8 4 1 0 2
1156 37 18 19 2 5 4 8 0 2
1157 32 15 17 4 3 4 2 1 0
1158 35 17 18 5 1 2 7 1 0
1159 34 16 18 5 5 6 4 3 2
1160 27 13 14 4 6 4 4 0 1
1161 35 20 15 3 7 7 2 1 0
1162 38 20 18 2 10 5 5 1 1
1163 46 29 17 2 4 5 4 1 0
1164 43 21 22 4 3 3 3 1 2
1165 30 16 14 3 2 3 5 1 2
1166 43 20 23 4 3 6 4 1 1
1167 44 23 21 3 3 3 3 0 2
1168 43 17 26 3 3 6 1 1 0
1169 32 15 17 3 2 3 5 1 1
1042 26 8 18 2 2 5 4 3 1
1043 22 13 9 5 3 5 0 0 1
1044 41 25 16 5 1 3 4 0 0
1045 43 18 25 5 6 2 2 1 3
1046 28 7 21 1 4 1 5 2 1
1047 28 13 15 1 1 3 1 1 0
1048 24 9 15 1 5 4 3 0 1
1049 36 15 21 2 4 5 6 0 0
1050 30 15 15 5 3 2 3 1 0
1051 35 18 17 4 1 4 5 1 4
1052 35 18 17 5 4 4 2 0 1
1053 35 19 16 1 6 5 1 2 1
1054 31 16 15 1 2 7 1 0 1
1055 30 16 14 3 5 4 5 1 1
1056 23 14 9 4 2 5 4 0 1
1057 22 10 12 2 2 2 3 0 0
1058 39 21 18 3 5 3 2 1 0
1059 33 24 9 4 1 1 3 0 4
1060 38 18 20 6 3 3 5 1 1
1061 29 17 12 5 1 1 3 0 1
1062 32 16 16 0 0 3 3 0 1
1063 35 18 17 3 5 2 4 0 1
1064 27 15 12 3 2 1 4 0 0
1065 45 28 17 1 5 3 5 0 1
1066 33 15 18 1 5 4 5 0 2
1067 37 17 20 2 3 3 4 1 1
1068 39 15 24 1 5 3 6 0 0
1069 42 20 22 6 2 1 3 0 0
1070 26 12 14 1 5 2 4 0 0
1071 33 21 12 0 2 4 2 1 0
1072 40 22 18 1 1 5 2 1 0
1073 34 15 19 4 4 5 8 0 0
1074 27 14 13 1 2 4 4 0 0
1075 38 20 18 6 5 1 1 1 2
1076 35 20 15 5 2 5 6 0 1
1077 40 22 18 3 2 3 3 2 0
1078 32 15 17 2 3 4 4 2 0
1079 28 10 18 2 5 1 2 0 1
1080 36 16 20 1 2 2 5 1 1
1081 35 17 18 3 4 2 2 1 0
1082 37 21 16 4 4 1 1 1 2
1083 37 20 17 2 5 1 5 1 0
1084 35 18 17 1 4 1 2 2 2
1085 31 16 15 6 5 4 8 0 1
1086 26 11 15 8 3 0 2 0 1
1087 28 12 16 4 3 5 3 2 0
1088 37 15 22 7 2 4 2 0 0
1089 39 24 15 3 2 3 2 1 0
1090 27 17 10 3 3 3 5 0 0
1091 21 11 10 3 6 6 3 1 1
1092 28 10 18 4 4 5 4 0 2
1093 35 18 17 1 3 3 2 0 2
1094 25 12 13 2 4 4 8 1 0
1095 39 16 23 3 9 3 3 0 2
1096 41 23 18 2 1 3 4 1 0
1097 25 13 12 5 2 6 2 1 0
1098 24 11 13 4 2 1 1 2 0
1099 31 20 11 2 3 1 5 0 0
1100 39 16 23 3 1 3 3 1 0
1101 30 20 10 3 2 9 4 0 1
1102 30 12 18 1 3 6 5 1 1
1103 31 10 21 2 2 6 6 1 0
1104 33 16 17 0 6 6 2 1 0
1105 36 19 17 2 3 5 3 1 0
1106 31 16 15 1 1 5 4 0 0
1107 28 12 16 6 3 1 5 0 0
1108 29 16 13 5 4 2 3 1 0
1109 36 20 16 5 2 2 2 0 0
1110 33 19 14 4 4 4 8 2 1
1111 26 12 14 3 4 4 6 0 0
1112 26 9 17 5 2 1 5 0 0
1113 30 17 13 4 2 3 3 0 0
1114 33 13 20 5 2 3 5 0 1
1115 30 14 16 1 2 4 4 0 1
1116 46 26 20 8 2 5 3 0 0
1117 39 14 25 5 3 3 3 0 0
1118 37 20 17 2 6 3 4 2 0
1119 29 14 15 1 4 4 7 1 0
1120 37 20 17 3 5 1 5 0 0
1121 31 17 14 3 4 2 4 0 0
1122 29 12 17 2 2 4 4 0 2
1123 37 20 17 7 1 5 4 1 0
1124 37 16 21 4 1 3 4 0 3
1125 32 12 20 5 3 5 5 0 0
1126 32 20 12 4 1 7 4 0 1
1127 41 24 17 2 0 6 4 0 0
1128 32 19 13 5 6 2 3 2 1
1129 33 18 15 1 3 5 5 0 0
1130 34 16 18 7 5 3 3 0 1
1131 32 18 14 1 0 2 3 0 1
1132 39 26 13 3 3 3 2 1 1
1133 36 21 15 6 6 4 1 0 1
1134 31 16 15 3 4 5 4 0 0
1135 28 12 16 5 3 2 7 0 0
1136 29 14 15 0 4 5 4 0 0
1137 41 23 18 2 4 8 7 2 1
1138 41 19 22 2 2 4 1 0 2
1139 35 18 17 1 3 5 6 1 0
1140 36 19 17 5 2 3 4 0 0
1141 45 29 16 4 3 1 2 1 0
1142 35 18 17 7 8 8 1 0 0
1143 35 24 11 3 4 8 6 1 0
1144 45 24 21 5 5 3 4 1 0
1145 29 17 12 6 5 2 4 1 0
1146 35 14 21 2 6 4 3 0 2
1147 39 18 21 3 2 6 6 1 0
1148 32 16 16 1 8 5 4 0 1
1149 31 17 14 0 2 3 5 1 0
1150 39 18 21 5 4 1 5 0 1
1151 34 21 13 3 1 3 4 0 0
1152 39 19 20 4 2 5 4 0 3
1153 30 11 19 3 5 1 7 0 0
1154 40 24 16 2 4 3 2 1 1
1042 44 21 23 2 2 4 5 3 1
1043 20 10 10 5 3 9 3 0 1
1044 36 23 13 5 1 4 3 0 0
1045 24 10 14 5 6 2 9 0 3
1046 31 16 15 1 4 1 1 2 1
1047 31 7 24 1 1 4 4 1 0
1048 34 16 18 1 5 3 3 0 1
1049 34 15 19 2 4 8 2 0 0
1050 27 22 5 5 3 8 6 1 0
1051 29 17 12 4 1 4 6 1 4
1052 32 18 14 5 4 4 3 0 0
1053 33 12 21 1 6 1 5 2 0
1054 41 21 20 1 2 2 8 0 1
1055 35 15 20 3 5 3 2 1 1
1056 30 12 18 4 2 5 4 0 1
1057 23 9 14 2 2 2 2 0 0
1058 38 18 20 3 5 3 4 1 0
1059 27 19 8 4 1 4 7 0 3
1060 26 15 11 5 3 6 4 1 1
1061 38 19 19 5 1 5 6 0 1
1062 39 20 19 0 0 2 2 0 1
1063 32 19 13 3 5 6 3 0 1
1064 32 12 20 4 2 8 3 1 0
1065 27 13 14 1 5 5 2 0 1
1066 25 15 10 1 5 2 3 0 2
1067 32 17 15 2 3 5 4 1 1
1068 26 9 17 1 5 3 6 0 1
1069 22 11 11 6 2 3 0 0 0
1070 36 26 10 1 5 6 2 0 0
1071 33 16 17 1 2 7 4 1 0
1072 45 21 24 1 1 7 1 1 0
1073 38 20 18 3 4 3 5 0 1
1074 23 16 7 1 2 4 2 0 1
1075 26 13 13 7 5 3 3 1 1
1076 31 12 19 5 2 4 4 0 1
1077 52 29 23 3 2 2 5 4 0
1078 29 19 10 2 3 3 3 1 0
1079 30 13 17 2 5 6 2 1 1
1080 37 21 16 1 2 4 4 1 1
1081 34 15 19 2 4 4 1 1 0
1082 39 14 25 4 4 5 3 1 1
1083 38 15 23 2 5 3 4 1 0
1084 40 19 21 1 4 2 3 1 1
1085 31 14 17 6 5 4 2 0 1
1086 29 16 13 8 4 4 1 0 1
1087 33 18 15 4 3 5 2 1 0
1088 33 19 14 7 3 3 5 0 0
1089 25 11 14 3 2 7 1 2 0
1090 34 14 20 3 3 1 2 0 0
1091 36 12 24 3 6 1 3 0 1
1092 37 14 23 4 4 0 2 1 2
1093 34 17 17 1 3 5 1 0 2
1094 40 18 22 2 4 2 2 0 0
1095 32 15 17 2 9 4 6 0 1
1096 34 15 19 2 1 6 3 0 1
1097 34 20 14 5 3 2 3 0 0
1098 52 21 31 4 2 5 3 1 0
1099 37 16 21 2 3 3 1 0 0
1100 45 21 24 3 1 4 1 0 0
1101 33 16 17 3 2 2 4 0 1
1102 28 16 12 2 3 2 2 2 1
1103 36 19 17 2 2 5 5 1 0
1104 43 26 17 1 7 1 5 1 0
1105 39 17 22 2 3 5 3 1 0
1106 43 27 16 0 1 4 1 1 0
1107 26 11 15 5 3 5 2 0 0
1108 41 19 22 5 4 3 2 3 0
1109 36 16 20 4 2 5 1 0 0
1110 30 8 22 4 4 0 3 2 2
1111 32 14 18 3 4 4 4 0 0
1112 40 23 17 4 2 5 2 0 0
1113 24 12 12 4 2 2 0 1 0
1114 38 25 13 5 3 1 2 0 1
1115 37 12 25 1 2 7 2 0 0
1116 29 14 15 8 1 6 3 0 0
1117 38 19 19 5 3 3 3 1 0
1118 40 25 15 2 6 7 2 1 0
1119 46 20 26 2 4 1 1 0 0
1120 35 15 20 3 5 2 2 0 0
1121 42 23 19 3 4 4 0 0 1
1122 48 23 25 2 2 6 2 0 1
1123 34 14 20 6 0 3 4 0 1
1124 50 21 29 4 1 3 5 0 1
1125 34 13 21 5 3 5 5 0 0
1126 29 16 13 3 1 5 6 0 1
1127 37 21 16 2 1 1 5 0 2
1128 47 20 27 5 6 4 7 1 0
1129 28 17 11 1 3 3 10 0 0
1130 29 11 18 7 5 4 3 0 1
1131 34 13 21 1 0 3 4 0 1
1132 34 18 16 2 3 7 5 0 0
1133 29 15 14 6 6 2 3 0 2
1134 39 13 26 3 4 3 3 0 0
1135 36 19 17 5 3 4 2 0 0
1136 39 16 23 0 4 6 4 1 0
1137 39 22 17 2 3 5 2 2 1
1138 51 30 21 3 2 5 2 0 1
1139 38 17 21 1 5 2 1 2 0
1140 34 18 16 4 3 5 2 0 0
1141 38 21 17 3 2 4 2 1 0
1142 36 20 16 6 9 6 4 0 0
1143 37 19 18 2 5 10 2 1 0
1144 29 17 12 5 4 2 5 2 0
1145 37 23 14 7 5 2 4 0 0
1146 40 19 21 2 6 5 3 0 2
1147 33 11 22 4 2 5 3 0 0
1148 46 24 22 0 8 2 7 0 0
1149 40 25 15 0 2 2 5 0 0
1150 30 19 11 5 4 3 5 0 1
1151 39 21 18 3 2 3 8 0 0
1152 37 17 20 3 3 5 3 1 2
1153 36 15 21 3 6 8 4 0 0
1154 42 20 22 2 5 3 4 1 0
1155 48 29 19 5 8 0 8 0 2
1156 41 19 22 3 5 2 4 0 1
1157 38 19 19 4 2 4 6 0 0
1158 26 10 16 5 1 3 4 0 0
1159 43 25 18 5 5 3 5 1 1
1160 34 22 12 5 6 5 2 1 0
1161 37 22 15 2 8 6 2 0 0
1162 38 21 17 2 9 3 7 0 0
1163 41 23 18 2 5 5 0 1 0
1164 45 28 17 5 3 5 1 1 1
1165 34 20 14 3 2 2 5 2 0
1166 34 17 17 3 4 4 0 1 0
1167 38 22 16 4 3 2 9 0 1
1168 28 14 14 5 2 3 6 1 0
1169 31 12 19 3 4 7 8 1 0
1170 36 20 16 2 1 4 9 0 0
1171 41 22 19 7 2 3 5 0 0
1172 26 6 20 2 5 4 5 0 1
1173 34 16 18 4 5 5 3 1 0
1174 45 28 17 3 2 2 4 0 0
1175 45 22 23 1 1 3 2 0 0
1176 28 14 14 7 4 2 4 1 0
1177 29 12 17 7 4 1 3 1 0
1178 33 11 22 4 0 4 5 0 0
1179 42 24 18 4 3 4 3 1 1
1180 39 23 16 5 2 6 5 0 0
1181 34 18 16 2 4 8 6 1 0
1182 32 17 15 3 3 2 4 1 0
1183 36 16 20 2 3 3 9 0 0
1184 34 18 16 0 2 6 4 0 0
1185 38 24 14 2 3 5 4 0 2
1186 31 12 19 2 1 3 3 1 0
1187 34 13 21 2 5 4 9 0 0
1188 35 19 16 7 7 6 5 0 0
